index,question,options,gold,masked_explanation,pred_noexp,prob_noexp,pred_exp,prob_exp,is_correct_noexp,is_correct_exp,sufficiency,usefulness,probs_noexp,probs_exp
1526,یک دانش‌آموز رشد گیاهان را در انواع مختلف خاک مورد مطالعه قرار داد. بهترین روش برای سازماندهی داده‌ها چیست؟,"['تاریخ و زمان.', 'تاریخ و ارتفاع گیاه.', 'ارتفاع گیاه و نوع خاک', 'تاریخ، ارتفاع گیاه و نوع خاک.']",D,بهترین روش، استفاده از [MASK] است که رابطه را واضح‌تر,C,0.5504716038703918,C,0.8613256216049194,False,False,False,False,[0.05847433 0.09640787 0.5504716  0.29464623],[0.03339722 0.04288287 0.8613256  0.06239422]
1527,کدام یک از واحدها برای بیان مسافت سفر یک هواپیما در ۲ ساعت مناسب‌ترین است؟,"['متر', 'کیلومتر', 'میلی\u200cمتر', 'سانتی\u200cمتر']",B,برای مسافت طولانی هواپیما در ۲ ساعت، کیلو[MASK] مناسب‌تر است؛ سایر واحدها برای مس,B,0.9967719912528992,B,0.9962772727012634,True,True,True,False,[2.2061320e-03 9.9677199e-01 3.4906078e-04 6.7283225e-04],[2.4791900e-03 9.9627727e-01 2.0996422e-04 1.0334802e-03]
1528,ارتفاع معمولی برای یک درخت کاج سفید شرقی بالغ 100 فوت است، اما در آنتوناجون، میشیگان، یک درخت کاج سفید شرقی وجود دارد که به 150 فوت رسیده است. درخت کاج در میشیگان چند برابر بزرگتر از درخت کاج سفید معمولی است؟,"['1.5 برابر', '2 برابر', '2.5 برابر', '3 برابر']",A,درخت کاج میشیگان ۱۵۰ فوت و معمولی ۱۰۰ فوت است. تقسیم ۱۵۰ بر ۱,B,0.6177599430084229,A,0.9691113233566284,False,True,True,True,[0.1769912  0.61775994 0.08360472 0.12164415],[0.9691113  0.01995674 0.00445295 0.00647901]
1529,یک نمونه از یک ماده ناشناخته، حجمی دارد که مستقل از ظرف خود است. چه اطلاعات اضافی برای تعیین وضعیت نمونه مورد نیاز است؟,"['جرم نمونه', 'چگالی نمونه', 'آیا نمونه شکل ثابتی دارد', 'آیا نمونه برق را هدایت می\u200cکند']",C,چگالی ماده برای شناسایی حالت آن (جامد، مایع، گاز,B,0.6051636934280396,B,0.5790955424308777,False,False,False,False,[0.22437337 0.6051637  0.1542094  0.01625355],[0.01950835 0.57909554 0.39800617 0.00339004]
1530,اگر یک کشاورز تصمیم بگیرد که محصول گندم را با یک آفت‌کش گرد و غبار کند، چه اتفاقی احتمالاً برای این زنجیره غذایی رخ خواهد داد؟ گندم -> حشرات -> گنجشک‌ها -> دلیجان‌ها,"['چمن سبزتر خواهد شد.', 'پرندگان بیشتری به مزارع خواهند آمد.', 'دلیجان\u200cها بیشتر از چمن خواهند خورد.', 'گنجشک\u200cهای کمتری در مزارع دیده خواهند شد.']",D,استفاده از آفت‌کش‌ها حشرات را کاهش می‌دهد و,A,0.39410316944122314,D,0.6429364681243896,False,True,True,True,[0.39410317 0.30692786 0.02810613 0.27086288],[0.23652312 0.067765   0.05277544 0.64293647]
1531,جو آن یک بشر بزرگ از آب تمیز برداشت و به آرامی یک قطره رنگ غذای آبی را به لبه سطح آب اضافه کرد. او بشقاب را لمس نکرد و حرکت نداد. در ابتدا، او streakهای آبی را مشاهده کرد که رنگ غذا به تدریج در آب غرق می شد، اما کم کم رنگ تمام بشر آب به طور یکنواخت آبی شد. چه چیزی باعث شد رنگ غذای آبی در سراسر آب ترکیب شود؟,"['مولکول های آب که به مولکول های رنگ غذا برخورد کردند باعث مخلوط شدن شدند.', 'نور که بر روی سطح آب می درخشید باعث مخلوط شدن شد.', 'یک واکنش شیمیایی بین آب و رنگ غذا یک ترکیب جدید و روشن آبی ایجاد کرد.', 'آب با رنگ غذا تعامل کرد و باعث شد رنگ آبی محو شود.']",A,اختلاط رنگ آبی در آب به دلیل برخورد مولکول‌های آب با مولکول‌های رنگ غذا و پخش ی,A,0.9841054081916809,A,0.9994275569915771,True,True,True,True,[9.8410541e-01 1.0313753e-03 1.4237697e-02 6.2556076e-04],[9.9942756e-01 1.4307591e-04 4.0126636e-04 2.8173321e-05]
1532,کدام یک از این اشیا نیمه شفاف است؟,"['الف) دفتر یادداشت یک دانش\u200cآموز', 'ب) یک آینه در اتوبوس', 'ج) یک دیوار آجری مدرسه', 'د) لنزهای عینک آفتابی یک دانش\u200cآموز']",D,لنزهای عینک آفتابی نیمه شفاف‌اند و نور را عبور می‌ده,B,0.6658303737640381,D,0.9303722977638245,False,True,True,True,[0.0377106  0.6658304  0.01781323 0.27864572],[0.03171147 0.02469692 0.01321931 0.9303723 ]
1533,سلول‌های گیاهی و سلول‌های انسانی چگونه مشابه هستند؟,"['آن\u200cها می\u200cتوانند اکسیژن خود را تولید کنند.', 'آن\u200cها غذای خود را از نور خورشید می\u200cسازند.', 'آن\u200cها می\u200cتوانند مواد مغذی را از طریق دیواره سلولی دریافت کنند.', 'آن\u200cها از میتوکندری برای آزاد کردن انرژی از قندها استفاده می\u200cکنند.']",D,سلول‌های گیاهی و انسانی از میتوکندری برای تولید انرژی استفاده می‌کنند,C,0.7572497129440308,C,0.43419212102890015,False,False,False,False,[0.14795092 0.0050626  0.7572497  0.08973677],[0.12537378 0.00624199 0.43419212 0.43419212]
1534,یک دانش‌آموز می‌خواهد تعیین کند کدام نوع صابون دست باکتری‌های بیشتری را از بین می‌برد. معلم او به او می‌گوید که تنها نوع صابون دست را تغییر دهد. نوع باکتری آزمایش شده باید یکسان باشد. تنها یک متغیر آزمایش می‌شود؛ زیرا این امر,"['تجربه را تسریع می\u200cکند.', 'قابلیت اطمینان نتایج را بهبود می\u200cبخشد.', 'خواندن نمودارها را آسان\u200cتر می\u200cکند.', 'اطمینان حاصل می\u200cکند که دانش\u200cآموزان چیزی یاد می\u200cگیرند.']",B,تنها تغییر نوع صابون، قابلیت اطمینان نتایج را افزایش می‌دهد,A,0.5876887440681458,B,0.9873160123825073,False,True,True,True,[0.58768874 0.4039122  0.00187048 0.00652863],[1.2380020e-02 9.8731601e-01 9.7523087e-05 2.0645639e-04]
1535,کدام یک از این مواد گزینه مناسبی برای استفاده به عنوان عایق است؟,"['هوای', 'آهن', 'شیشه', 'آلومینیوم']",A,هوا به دلیل ضریب هدایت حرارتی پایین، عایق مؤ,C,0.7045592665672302,C,0.9004803895950317,False,False,False,False,[0.06604821 0.02753299 0.70455927 0.20185961],[0.08408554 0.01289493 0.9004804  0.00253916]
1536,یک دانشمند تعداد تخم هایی که یک گونه پرنده در هر سال می گذارد را مطالعه کرد. او متوجه شد که متداول ترین تعداد تخم هایی که در یک سال گذاشته می شود، سه عدد است. این دانشمند کدام اندازه گیری آماری را یافته است؟,"['میانگین تعداد تخم های گذاشته شده در سال', 'میانه تعداد تخم های گذاشته شده در سال', 'مد تعداد تخم های گذاشته شده در سال', 'دامنه تعداد تخم های گذاشته شده در سال']",C,"دانشمند رایج‌ترین تعداد تخم‌ها را سه عدد یافته که نشان‌دهنده ""مد",C,0.8738933205604553,C,0.9920951724052429,True,True,True,True,[0.03832128 0.08112614 0.8738933  0.00665924],[7.5747403e-03 1.3446774e-04 9.9209517e-01 1.9564941e-04]
1537,دانش‌آموزان یک تحقیق علمی دربارهٔ انواع خاک‌های موجود در حیاط مدرسه انجام دادند. دانش‌آموزان برای اطمینان از اینکه تحقیق آن‌ها در سال آینده توسط کلاس درک شود، باید چه کاری انجام دهند؟,"['نام\u200cهای دانش\u200cآموزانی که در تحقیق همکاری کرده\u200cاند را درج کنند.', 'همهٔ داده\u200cها را در جداول و نمودارهای خود به\u200cدرستی علامت\u200cگذاری کنند.', 'عکسی از دانش\u200cآموزان در حال انجام مطالعه بگیرند.', 'گزارش را به معلم تحویل دهند.']",B,برچسب‌گذاری صحیح داده‌ها به درک بهتر نتایج تحقیق توسط کلاس آینده کمک می,D,0.7597545385360718,B,0.9922236204147339,False,True,True,True,[1.4931263e-01 9.0562686e-02 3.7010899e-04 7.5975454e-01],[7.6090856e-03 9.9222362e-01 1.4237058e-05 1.5306281e-04]
1538,در کلاس علوم، یک دانش‌آموز ۲۰ میلی‌لیتر از یک محلول اسید بدست می‌آورد. مقدار کمی اسید به یک ماده افزوده می‌شود تا وجود مس را تشخیص دهد. چه کار باید با محلول اضافی اسید انجام شود؟,"['الف) اسید را به سطل زباله بریزید.', 'ب) قبل از ریختن آن در سینک، اسید را خنثی کنید.', 'ج) اسید را به بطری اصلی معلم برگردانید.', 'د) اجازه دهید آب از محلول اسید تبخیر شود.']",B,اسیدهای اضافی باید خنثی شوند تا ایمنی و جلوگیری از آ,B,0.5096887350082397,C,0.6818277835845947,True,False,False,False,[0.30914184 0.50968874 0.12786663 0.05330274],[0.25083044 0.0564068  0.6818278  0.01093496]
1539,برخی از عملیات زغال‌سنگ‌کاری در زیر زمین انجام می‌شود و به زمین‌های بالایی آسیب نمی‌زند. زغال‌سنگ‌کاری که در زیر زمین انجام می‌شود چگونه می‌تواند برای محیط زیست کمتر آسیب‌رسان باشد نسبت به زغال‌سنگ‌کاری سطحی؟,"['زغال\u200cسنگ\u200cکاری زیرزمینی آلودگی را افزایش می\u200cدهد.', 'زغال\u200cسنگ\u200cکاری زیرزمینی باعث کاهش از بین رفتن زیستگاه می\u200cشود.', 'زغال\u200cسنگ\u200cکاری زیرزمینی رشد جنگل را افزایش می\u200cدهد.', 'زغال\u200cسنگ\u200cکاری زیرزمینی جمعیت حیوانات را کاهش می\u200cدهد.']",B,معدن‌کاری زیرزمینی تأثیر کمتری بر زیستگاه‌ها دارد و از تخریب اک,B,0.5972737073898315,C,0.5695478916168213,True,False,False,False,[0.11715165 0.5972737  0.2810322  0.00454246],[0.23742288 0.18490513 0.5695479  0.00812416]
1540,یک معلم به یک دانش‌آموز یک مایع ناشناخته می‌دهد و می‌خواهد که دانش‌آموز نقطه جوش این مایع را پیدا کند. دانش‌آموز تحقیق را انجام می‌دهد و متوجه می‌شود که نقطه جوش ۵۰ درجه سانتی‌گراد است و سپس آزمایش را تکرار می‌کند و متوجه می‌شود که نقطه جوش ۷۰ درجه سانتی‌گراد است. بهترین راه شناسایی نقطه جوش چیست؟,"['استفاده از نقطه جوش دوم', 'میانگین دو عدد را حساب کند', 'استفاده از نقطه جوش اول', 'تحقیقات را تکرار کند']",D,بهترین روش، تکرار آزمایش است تا دقت اندازه‌گیری بیشتر شود و خطا,A,0.9227849245071411,A,0.5296522378921509,False,False,False,False,[0.9227849  0.05231478 0.01167301 0.01322725],[0.52965224 0.13496739 0.01161048 0.3237699 ]
